19200	corpus-6-dev	CAI	ممكن تتهجى دي ليا؟	ممكن تتهجى دي لي؟
19216	corpus-6-dev	CAI	هو ممكن بس تديني علاج مؤقت يا دكتور؟	هو ممكن بس تديني علاج مؤقت يا دكتور؟
19239	corpus-6-dev	CAI	ده معناه إنك ضيعت تأشيرتك كمان. إنت لازم تتقدم بطلب عشان تتطلع من جديد عشان الهجرة.	ده معناه انك ضيعت تأشيرتك كمان. انت لازم تتقدم بطلب عشان تطلع من جديد عشان الهجرة.
19253	corpus-6-dev	CAI	التليفزيون مش شغال.	التلفزيون مش شغال.
19254	corpus-6-dev	CAI	تذكرة ذهاب وعودة لأكسفورد، الساعة تسعة يوم خمسة.	تذكرة ذهاب وعودة لاكسفورد، الساعة تسعة يوم خمسة.
19291	corpus-6-dev	CAI	فيه كاميرا جوة. لو سمحت حطها في مكان أمان.	فيه كاميرا جوا. لو سمحت حطها في مكان امان.
19297	corpus-6-dev	CAI	لأ، شكرا. هي حتكون ضلمة معظم الرحلة، على أي حال.	لأ، شكرا. هي حتكون ضلمة معظم الرحلة، على اي حال.
19300	corpus-6-dev	CAI	هو ده بيشمل المشروبات؟	هو ده بيشمل المشروبات؟
19324	corpus-6-dev	CAI	عصير برتقان وبيرة وخمرة وويسكي وكوكتيلات.	عصير برتقان وبيرة وخمرة وويسكي وكوكتيلات.
19351	corpus-6-dev	CAI	هو إنت بتاخذ شيكات سياحية؟	هو انت بتاخذ شيكات سياحية؟
19376	corpus-6-dev	CAI	ممكن تناولتي الملح؟	ممكن تناولني الملح؟
19387	corpus-6-dev	CAI	لو سمحت دوس تمنية.	لو سمحت دوس ثمانية.
19404	corpus-6-dev	CAI	عاوز مكبر صوت.	عاوز مكبر صوت.
19431	corpus-6-dev	CAI	في جولة مشي للأماكن المشهورة.	في جولة مشي للاماكن المشهورة.
19454	corpus-6-dev	CAI	وحقدر ده لو حضرتك تفضلت وعدت نظر في تجديد العقد.	وحقدر ده لو حضرتك تفضلت وعدت نظر في تجديد العقد.
19455	corpus-6-dev	CAI	فين الأمانات؟	فين الامانات؟
19496	corpus-6-dev	CAI	من فضلك قل لي على مطعم له شعبية مع السكان المحليين.	من فضلك قول لي على مطعم له شعبية مع السكان المحليين.
19498	corpus-6-dev	CAI	أنا وقعت كاميرتي. ممكن تبصلي عليها، من فضلك؟	انا وقعت كاميرتي. ممكن تبص لي عليها، من فضلك؟
19522	corpus-6-dev	CAI	انا معايا حاجات شخصية بس في الشنطة دي.	انا معاي حاجات شخصية بس في الشنطة دي.
19526	corpus-6-dev	CAI	عاوز أروح الحمام، بس معايا شنط كتير. أنا مضطر أستنى.	عاوز اروح الحمام، بس معاي شنط كثير. انا مضطر استنى.
19531	corpus-6-dev	CAI	الأوضة اللي جمبي مزعجة.	الاوضة اللي جمبي مزعجة.
19596	corpus-6-dev	CAI	ده رائع. مش ممكن تكون الدهون قليلة. ده لأ.	ده رائع. مش ممكن تكون الدهون قليلة. ده لأ.
19601	corpus-6-dev	CAI	خمستاشر إيه هو أنا قاعد في المكان الغلط؟	خمستعشر ايه هو انا قاعد في المكان الغلط؟
19625	corpus-6-dev	CAI	هو ده صحيح؟ وبعدين، إيه اللي حيحصل؟	هو ده صحيح؟ وبعدين، ايه اللي حيحصل؟
19627	corpus-6-dev	CAI	شنطتي باظت.	شنطتي باظت.
19629	corpus-6-dev	CAI	لما تشوف واحد، بس شاور.	لما تشوف واحد، بس شاور.
19652	corpus-6-dev	CAI	كراسي الدور الأول، لو سمحت.	كراسي الدور الاول، لو سمحت.
19664	corpus-6-dev	CAI	عاوز تذكرة جديدة.	عاوز تذكرة جديدة.
19671	corpus-6-dev	CAI	هدية لأمي.	هدية لامي.
19684	corpus-6-dev	CAI	عاوزأبعت الجواب دهه بالبريد الجوي.	عاوز ابعث الجواب ده بالبريد الجوي.
19714	corpus-6-dev	CAI	الفيلم ده يبدأ عشرة ونص بالليل ويخلص واحدة الصبح.	الفيلم ده يبدأ عشرة ونص بالليل ويخلص واحدة الصبح.
19749	corpus-6-dev	CAI	اتفضل الباقي، يا أفندم.	اتفضل الباقي، يا افندم.
19788	corpus-6-dev	CAI	فين ممكن ألاقي تذاكر طيران بسعر كويس؟	فين ممكن الاقي تذاكر طيران بسعر كويس؟
19796	corpus-6-dev	CAI	فين مكتب الإكسسوارات؟	فين مكتب الاكسسوارات؟
19807	corpus-6-dev	CAI	بيقولوا إنه تحت الصفر.	بيقولوا انه تحت الصفر.
19851	corpus-6-dev	CAI	عاوز أدف خمسين دولار وعشرين ألف ين ياباني عشان التوازن.	عاوز ادفع خمسين دولار وعشرين الف ين ياباني عشان التوازن.
19879	corpus-6-dev	CAI	عندك مثال تتملي إزاي؟	عندك مثال تتملي ازاي؟
19913	corpus-6-dev	CAI	ممكن توريني إزاي ألعب اللعبة دي؟	ممكن توريني ازاي العب اللعبة دي؟
19953	corpus-6-dev	CAI	لأن في أمريكا، من السهل إنك توصل للكلية بس صعب إنك تتخرج.	لان في امريكا، من السهل انك توصل للكلية بس صعب انك تتخرج.
sentID.BTEC	splits_shared_task	dialect	raw	CODA
5	corpus-6-test-corpus-26-train	CAI	ده قدامك هناك، يادوبك قدام مكتب استعلامات السياحة .	ده قدامك هناك، يادوبك قدام مكتب استعلامات السياحة.
9	corpus-6-test-corpus-26-train	CAI	عمري ما سمعت عن العنوان ده هنا .	عمري ما سمعت عن العنوان ده هنا.
11	corpus-6-test-corpus-26-train	CAI	أمشي علطول لحد ما تلقي صيدلية.	امشي على طول لحد ما تلقي صيدلية.
26	corpus-6-test-corpus-26-train	CAI	بكام الفطار؟	بكام الفطار؟
27	corpus-6-test-corpus-26-train	CAI	ازاي أقدر اساعدك؟	ازاي اقدر اساعدك؟
30	corpus-6-test-corpus-26-train	CAI	احود شمال عند الناصية التالته.	احود شمال عند الناصية الثالثة.
50	corpus-6-test-corpus-26-train	CAI	تحب كريمة و سكر في قهوتك؟	تحب كريمة وسكر في قهوتك؟
64	corpus-6-test-corpus-26-train	CAI	ممكن تصرفلي شيك بميتين دولار؟	ممكن تصرف لي شيك بميتين دولار؟
74	corpus-6-test-corpus-26-train	CAI	لو لازم يظهر، لو سمحت كلمني .	لو لازم يظهر، لو سمحت كلمني.
86	corpus-6-test-corpus-26-train	CAI	فين القهوة؟	فين القهوة؟
87	corpus-6-test-corpus-26-train	CAI	عايز بلوفر اطفال.	عايز بلوفر اطفال.
91	corpus-6-test-corpus-26-train	CAI	اوكيه . ده بيكلف خمسه و تمانين سنت للبريد العادي أو زيادة تلات دولارات بالظبط للبريد المخصوص.	اوكيه. ده بيكلف خمسة وثمانين سنت للبريد العادي او زيادة ثلاث دولارات بالظبط للبريد المخصوص.
120	corpus-6-test-corpus-26-test	CAI	لو كنت مكانك كنت صدقت.	لو كنت مكانك كنت صدقت.
129	corpus-6-test-corpus-26-train	CAI	حالاقي مشاكل مع الجمارك؟	حالاقي مشاكل مع الجمارك؟
130	corpus-6-test-corpus-26-train	CAI	عندك جزم رسمي واسعه من قدام؟	عندك جزم رسمي واسعة من قدام؟
140	corpus-6-test-corpus-26-train	CAI	لأ . ممكن انصح اوضة بسريرين يقعد فيها واحد بس؟ احنا عندنا واحده .	لأ. ممكن انصح اوضة بسريرين يقعد فيها واحد بس؟ احنا عندنا واحدة.
143	corpus-6-test-corpus-26-train	CAI	عاوز كيرلي جامد، لو سمحت.	عاوز كيرلي جامد، لو سمحت.
145	corpus-6-test-corpus-26-train	CAI	نفسها في بيرة.	نفسها في بيرة.
157	corpus-6-test-corpus-26-train	CAI	صباح الخير . عامل ايه؟	صباح الخير. عامل ايه؟
158	corpus-6-test-corpus-26-train	CAI	متأسف بس محتاج أشوف أى مستند اثبات شخصية .	متأسف بس محتاج اشوف اي مستند اثبات شخصية.
169	corpus-6-test-corpus-26-train	CAI	أى نوع صوص؟	اي نوع صوص؟
170	corpus-6-test-corpus-26-train	CAI	ده ساقع شوية . ممكن تدفيه؟	ده ساقع شوية. ممكن تدفيه؟
173	corpus-6-test-corpus-26-test	CAI	اسف، المكان ده متاخد.	آسف، المكان ده متاخذ.
176	corpus-6-test-corpus-26-train	CAI	انا كويس جدا. .بس ممكن من غير مؤاخذه تكلم صاحبي؟	انا كويس جدا.  بس ممكن من غير مؤاخذه تكلم صاحبي؟
177	corpus-6-test-corpus-26-test	CAI	شكرا ليك، ده كفاية .	شكرا ليك، ده كفاية.
184	corpus-6-test-corpus-26-train	CAI	مين أقرب صديق ليك؟	مين اقرب صديق ليك؟
187	corpus-6-test-corpus-26-train	CAI	يوم الصحة والرياضة في عشرة اكتوبر معمول علشان يحسن صحة الناس .	يوم الصحة والرياضة في عشرة اكتوبر معمول علشان يحسن صحة الناس.
192	corpus-6-test-corpus-26-train	CAI	عايزني ابص تحت الكبوت؟	عايزني ابص تحت الكبوت؟
206	corpus-6-test-corpus-26-train	CAI	ممكن تساعدني الاقي شنطتي؟	ممكن تساعدني الاقي شنطتي؟
221	corpus-6-test-corpus-26-train	CAI	ممكن مقدما نجهز الترتيبات؟	ممكن مقدما نجهز الترتيبات؟
238	corpus-6-test-corpus-26-train	CAI	فيه حد بيساعدني. شكرا .	فيه حد بيساعدني. شكرا.
261	corpus-6-test-corpus-26-train	CAI	لما توصل هناك، اسأل واحد تاني، من فضلك .	لما توصل هناك، اسأل واحد ثاني، من فضلك.
280	corpus-6-test-corpus-26-train	CAI	من فضلك عايز امد حجزي للغرفة، اربعه و عشرين ساعه كمان.	من فضلك عايز امد حجزي للغرفة، اربعة وعشرين ساعة كمان.
285	corpus-6-test-corpus-26-train	CAI	ادي دولارين. خللي الباقي عشانك.	ادي دولارين. خلي الباقي عشانك.
315	corpus-6-test-corpus-26-train	CAI	ممكن واحد هامبرجر وواحد شيز برجر.	ممكن واحد هامبرجر وواحد شيز برجر.
319	corpus-6-test-corpus-26-train	CAI	بتاخد كام في العملية؟	بتاخد كام في العملية؟
320	corpus-6-test-corpus-26-train	CAI	نحب ندفع تمن اكلنا .	نحب ندفع ثمن اكلنا.
326	corpus-6-test-corpus-26-train	CAI	المكان كان على كرسي في الطرقة.	المكان كان على كرسي في الطرقة.
333	corpus-6-test-corpus-26-test	CAI	من فضلك غيرلي الين اللي معايا بجنيهات.	من فضلك غير لي الين اللي معاي بجنيهات.
346	corpus-6-test-corpus-26-train	CAI	عايز قاموس جيب صغير، لو سمحت .	عايز قاموس جيب صغير،  لو سمحت.
360	corpus-6-test-corpus-26-train	CAI	لشخصين الساعة سبعة . الاسم واتانابي.	لشخصين الساعة سبعة. الاسم واتانابي.
368	corpus-6-test-corpus-26-train	CAI	ساعتي كانت سايكو رقميه.	ساعتي كانت سايكو رقمية.
370	corpus-6-test-corpus-26-train	CAI	يسعدنا نقدم ليكم المشروب اللي تختاروة، بعد الاكل . حتلاقو لسته كاملة بأنواع المشروبات اللي بنقدمها في رحلتنا موجوده في دليل المعلومات في مجلتنا.	يسعدنا نقدم ليكم المشروب اللي تختاروه، بعد الاكل. حتلاقوا لستة كاملة بانواع المشروبات اللي بنقدمها في رحلتنا موجودة في دليل المعلومات في مجلتنا.
373	corpus-6-test-corpus-26-test	CAI	انت عايش قريب من هنا؟	انت عايش قريب من هنا؟
375	corpus-6-test-corpus-26-train	CAI	فين محل الهدايا؟	فين محل الهدايا؟
386	corpus-6-test-corpus-26-test	CAI	انا عالطريق السريع جنب خليج مورو.	انا عالطريق السريع جنب خليج مورو.
391	corpus-6-test-corpus-26-train	CAI	من فضلك عايز منبه .	من فضلك عايز منبه.
398	corpus-6-test-corpus-26-dev	CAI	بالمناسبه، اسمي هيوشي ايجيما .	بالمناسبه، اسمي هيوشي ايجيما.
401	corpus-6-test-corpus-26-dev	CAI	القطر ده بيقف في محطة لاك فورست، مش كده؟	القطر ده بيقف في محطة ليك فورست، مش كده؟
408	corpus-6-test-corpus-26-train	CAI	معظم اليابانيين بياكلوا اخطبوط و سبيط .	معظم اليابانيين بياكلوا اخطبوط وسبيط.
416	corpus-6-test-corpus-26-train	CAI	ممكن من فضلك تذكرتين درجة تانية لشيكاجو؟	ممكن من فضلك تذكرتين درجة ثانية لشيكاغو؟
419	corpus-6-test-corpus-26-train	CAI	انا رجت نيويورك .	انا رحت نيويورك.
423	corpus-6-test-corpus-26-train	CAI	ايه رقم الرحلة؟	ايه رقم الرحلة؟
442	corpus-6-test-corpus-26-test	CAI	تذكرة لنيويورك من فضلك .	تذكرة لنيويورك من فضلك.
446	corpus-6-test-corpus-26-train	CAI	حوالي ايام قليله .	حوالي ايام قليله.
447	corpus-6-test-corpus-26-train	CAI	التاني عالشمال .	الثاني عالشمال.
471	corpus-6-test-corpus-26-dev	CAI	الكارت اهوه . .تمام كده؟	الكارت اهو.. تمام كده؟
488	corpus-6-test-corpus-26-train	CAI	هو ده مكتب الاستقبال؟ ما فيش عيادة قريبه؟	هو ده مكتب الاستقبال؟ مفيش عيادة قريبة؟
493	corpus-6-test-corpus-26-train	CAI	حيكفي عشر دولارات للتاكسي؟	حيكفي عشر دولارات للتاكسي؟
503	corpus-6-test-corpus-26-train	CAI	طعمة غريب .	طعمة غريب.
512	corpus-6-test-corpus-26-train	CAI	ايوه . استنى انا جبت واحد ليك .	ايوه. استنى انا جبت واحد ليك.
516	corpus-6-test-corpus-26-train	CAI	نص قزازة، من فضلك .	نص قزازة، من فضلك.
540	corpus-6-test-corpus-26-train	CAI	مش بالظبط . حاجه بس ماتكونش غاليه .	مش بالظبط. حاجة بس متكونش غالية.
548	corpus-6-test-corpus-26-train	CAI	بتدور على حاجه؟	بتدور على حاجة؟
551	corpus-6-test-corpus-26-train	CAI	اربع ليالي .	اربع ليالي.
553	corpus-6-test-corpus-26-train	CAI	عايز شويه شرابات .	عايز شوية شرابات.
565	corpus-6-test-corpus-26-train	CAI	ممكن تبيعه أرخص علشان هناك شويه بقع؟	ممكن تبيعه ارخص علشان هناك شوية بقع؟
571	corpus-6-test-corpus-26-train	CAI	راجل خبطني . و يعد كده اخدت بالي ان المحفظة راحت .	راجل خبطني. وبعد كده اخذت بالي ان المحفظة راحت.
599	corpus-6-test-corpus-26-train	CAI	انا مش متأكد اني حطيت في الشنطة لبس يكفيني تلات تيام .	انا مش متأكد اني حطيت في الشنطة لبس يكفيني ثلاث ايام.
612	corpus-6-test-corpus-26-train	CAI	تمام، نحب نجرب النبيت الابيض .	تمام، نحب نجرب النبيت الابيض.
631	corpus-6-test-corpus-26-train	CAI	لو حد سال عني، قله اني حأكون موجود عالقهوة .	لو حد سأل عني، قول له اني حاكون موجود عالقهوة.
632	corpus-6-test-corpus-26-train	CAI	انا متأكد ان كان معايا في الجيب الجواني بتاع البالطو بتاعي .	انا متأكد ان كان معاي في الجيب الجواني بتاع البالطو بتاعي.
641	corpus-6-test-corpus-26-test	CAI	ممكن أعرف أسم و رقم الشخص اللي هتكلمه؟	ممكن اعرف اسم ورقم الشخص اللي هتكلمه؟
643	corpus-6-test-corpus-26-train	CAI	هى الخطوط الجوية حتدفعلي علشان اشتري حاجات شخصية اسايه؟	هي الخطوط الجوية حتدفع لي علشان اشتري حاجات شخصية اساسية؟
650	corpus-6-test-corpus-26-train	CAI	عايز اوضه بحمام .	عايز اوضة بحمام.
652	corpus-6-test-corpus-26-dev	CAI	مافيش حاجة بتخرج من المكنه ؟	مفيش حاجة بتخرج من المكنة ؟
667	corpus-6-test-corpus-26-test	CAI	انت كان المفروض تاخد الرحلة تمانية اتنين صفر، اللي اقلعت من خمستاشر دقيقة . على الى حال انا اقدر ارتب رحلة جديدة عشانك .	انت كان المفروض تاخذ الرحلة ثمانية اثنين صفر، اللي اقلعت من خمستعشر دقيقة. على اى حال انا اقدر ارتب رحلة جديدة عشانك.
673	corpus-6-test-corpus-26-train	CAI	فيه واحد فتح الطرد بتاعي .	فيه واحد فتح الطرد بتاعي.
679	corpus-6-test-corpus-26-test	CAI	أوة، لا ولا حاجه . المهم انك هنا، على اى حال .	اوه، لا ولا حاجة. المهم انك هنا، على اي حال.
680	corpus-6-test-corpus-26-train	CAI	الخطوط الجوية اليابانيه، رحلة رقم ميه تلاته و عشرين .	الخطوط الجوية اليابانية، رحلة رقم مية ثلاثة وعشرين .
681	corpus-6-test-corpus-26-train	CAI	عايز اشتري شامبو .	عايز اشتري شامبو.
683	corpus-6-test-corpus-26-train	CAI	ممكن تقوللي لما نوصل لمركز الخدمات المدنية؟	ممكن تقول لي لما نوصل لمركز الخدمات المدنية؟
688	corpus-6-test-corpus-26-train	CAI	فين أقرب جزار؟	فين اقرب جزار؟
703	corpus-6-test-corpus-26-train	CAI	عايزين نحجز اربع ليالي من اول اغسطس .	عايزين نحجز اربع ليالي من اول اغسطس.
708	corpus-6-test-corpus-26-train	CAI	ايه اسم الورده ديه؟	ايه اسم الوردة دية؟
719	corpus-6-test-corpus-26-train	CAI	يوم خمستاشر سبتمبر بيكون يوم احترام العواجيز .	يوم خمستعشر سبتمبر بيكون يوم احترام العواجيز.
723	corpus-6-test-corpus-26-train	CAI	مافيش شوربه في أوضتي .	مفيش شوربة في اوضتي.
741	corpus-6-test-corpus-26-dev	CAI	فيه اى حاجه ممكن اخدها علشان الطفح الجلدي؟	فيه اي حاجة ممكن آخذها علشان الطفح الجلدي؟
742	corpus-6-test-corpus-26-train	CAI	ممكن تغير الصيقة للي انتي لسه قايله دلوقتي؟	ممكن تغير الصيغة للي انتي لسه قايلة دلوقتي؟
761	corpus-6-test-corpus-26-test	CAI	بياخد وقت اد ايه علشان اطلب حاجه؟	بياخذ وقت قد ايه علشان اطلب حاجة؟
773	corpus-6-test-corpus-26-train	CAI	ممكن من فضلك تتكلم بصوت أعلى؟	ممكن من فضلك تتكلم بصوت اعلى؟
777	corpus-6-test-corpus-26-train	CAI	حياخد وقت اد ايه قبل ما يخرج؟	حياخذ وقت قد ايه قبل ما يخرج؟
786	corpus-6-test-corpus-26-train	CAI	فين معلومات الرياضة؟	فين معلومات الرياضة؟
787	corpus-6-test-corpus-26-train	CAI	الحجم ده . اللي انتي بتقول عليها الحجم العادي . .يؤدي الغرض .	الحجم ده. اللي انت بتقول عليها الحجم العادي.. يؤدي الغرض.
793	corpus-6-test-corpus-26-test	CAI	امتى حتنتهي الرحلة، و فين؟	امتى حتنتهي الرحلة، و فين؟
848	corpus-6-test-corpus-26-train	CAI	منين اقدر اغير القطر علشان اوصل ادنبرة ؟	منين اقدر اغير القطر علشان اوصل ادنبرة ؟
855	corpus-6-test-corpus-26-train	CAI	عايز احطه في صندوق ايداع امن .	عايز احطه في صندوق ايداع امن.
859	corpus-6-test-corpus-26-train	CAI	فين أقدر اغير فلوسي؟	فين اقدر اغير فلوسي؟
897	corpus-6-test-corpus-26-train	CAI	ينفع نسيب حاجتنا في الاتوبيس، ماعدا الحاجات المهمه؟	ينفع نسيب حاجتنا في الاتوبيس، ماعدا الحاجات المهمة؟
902	corpus-6-test-corpus-26-train	CAI	انا بأتسائل عن التكلفة ديه اللي في الفاتورة علشان ايه.	انا باتسائل عن التكلفة دية اللي في الفاتورة علشان ايه.
917	corpus-6-test-corpus-26-train	CAI	حأدفع خمسين دولار .	حادفع خمسين دولار.
941	corpus-6-test-corpus-26-train	CAI	دلوقتي عارف ان الموضوع كان غلط .	دلوقتي عارف ان الموضوع كان غلط.
957	corpus-6-test-corpus-26-dev	CAI	انا ايكيدا اللي بيكلمك. انا حاجز ترابيزة الساعة سته و نص الليله ديه . بس اسف حاتأخر نص ساعة.	انا ايكيدا اللي بيكلمك. انا حاجز ترابيزة الساعة ستة ونص الليلة دية. بس آسف حاتأخر نص ساعة.
1003	corpus-6-test-corpus-26-train	CAI	اقدر اشتري كام أوقية بارفان ماعليهاش جمارك؟	اقدر اشتري كام اوقية بارفان معليهاش جمارك؟
1007	corpus-6-test-corpus-26-train	CAI	مجرد سياحة .	مجرد سياحة.
1010	corpus-6-test-corpus-26-train	CAI	ده كويس، من فضلك أمضيهم . عاوزه ازاي؟	ده كويس، من فضلك امضيهم. عاوزة ازاي؟
1023	corpus-6-test-corpus-26-test	CAI	لسه فيه كراسي لمسرحية الليله؟	لسه فيه كراسي لمسرحية الليلة؟
1036	corpus-6-test-corpus-26-train	CAI	انا حابب الكبير .	انا حابب الكبير.
1037	corpus-6-test-corpus-26-dev	CAI	نمت لغاية ما المنبة رن الساعة سته و نص .	نمت لغاية ما المنبه رن الساعة ستة ونص.
1038	corpus-6-test-corpus-26-train	CAI	أنا مصوراتي حر.	انا مصوراتي حر.
1047	corpus-6-test-corpus-26-train	CAI	اللي بيوزعو الورق يقدرو يبدلو دولاراتك بقواشيط الكازينو . نروح؟	اللي بيوزعوا الورق يقدروا يبدلوا دولاراتك بقواشيط الكازينو. نروح؟
1056	corpus-6-test-corpus-26-dev	CAI	عندنا حوالي تلاتين نوع من زيوت الحمام .	عندنا حوالي ثلاثين نوع من زيوت الحمام.
1062	corpus-6-test-corpus-26-train	CAI	حيكون معايا العرض بتاعك الاسبوع الجاي .	حيكون معاي العرض بتاعك الاسبوع الجاي.
1074	corpus-6-test-corpus-26-train	CAI	أشكرك . بكام الجوانتي ده؟	اشكرك. بكام الجوانتي ده؟
1098	corpus-6-test-corpus-26-train	CAI	لازم أمشي . حأكلمك بعدين .	لازم امشي. حاكلمك بعدين.
1100	corpus-6-test-corpus-26-train	CAI	عايز بمبرز استعمال مره واحدة .	عايز بمبرز استعمال مرة واحدة.
1122	corpus-6-test-corpus-26-train	CAI	فين بلد سمك الفراشه ده؟	فين بلد سمك الفراشة ده؟
1124	corpus-6-test-corpus-26-train	CAI	ممكن تغيرهم لدولارات، لو سمحت؟	ممكن تغيرهم لدولارات، لو سمحت؟
1139	corpus-6-test-corpus-26-train	CAI	أحنا محظوظين . عندهم واحد مقاس أربعة في محل الا موانا .	احنا محظوظين. عندهم واحد مقاس اربعة في محل الا موانا.
1146	corpus-6-test-corpus-26-train	CAI	الاقي ليموزين؟	الاقي ليموزين؟
1163	corpus-6-test-corpus-26-dev	CAI	ممكن تصحوني بالتليفون بكرة خمسه و نص الصبح؟	ممكن تصحوني بالتليفون بكرة خمسة ونص الصبح؟
1165	corpus-6-test-corpus-26-train	CAI	بأفضل أوضه هادية .	بافضل اوضة هادية.
1167	corpus-6-test-corpus-26-train	CAI	عايز مزيل مونيكير .	عايز مزيل منكير.
1183	corpus-6-test-corpus-26-train	CAI	عايز بطارية .	عايز بطارية.
1193	corpus-6-test-corpus-26-test	CAI	فيه فرقة موسيقية لايف أو ديجيه؟	فيه فرقة موسيقية لايف او ديجي؟
1194	corpus-6-test-corpus-26-train	CAI	ممكن أجر معدات غطس؟	ممكن اأجر معدات غطس؟
1199	corpus-6-test-corpus-26-dev	CAI	عايز أحجز أوضة أربع ليال من أول اتنين و عشرين ديسمبر .	عايز احجز اوضة اربع ليال من اول اثنين وعشرين ديسمبر.
1212	corpus-6-test-corpus-26-train	CAI	الشنطة ديه تستحمل كل أنواع الطقس؟	الشنطة دية تستحمل كل انواع الطقس؟
1213	corpus-6-test-corpus-26-train	CAI	عايز كحك دونات، من فضلك .	عايز كحك دونات، من فضلك.
1218	corpus-6-test-corpus-26-train	CAI	عايز أأجر عربية أوتامتيك ليومين .	عايز اأجر عربية اوتوماتك ليومين.
1224	corpus-6-test-corpus-26-train	CAI	فاتتني الرحلة رقم عشرين لسان فرانسيسكو.	فاتتني الرحلة رقم عشرين لسان فرانسيسكو.
1234	corpus-6-test-corpus-26-train	CAI	بكام للمطار؟	بكام للمطار؟
1235	corpus-6-test-corpus-26-train	CAI	ده كويس . امتى يكون؟	ده كويس. امتى يكون؟
1276	corpus-6-test-corpus-26-train	CAI	بنتك أد ايه؟	بنتك قد ايه؟
1312	corpus-6-test-corpus-26-train	CAI	ممكن تقولي عن فندق نضيف و رخيص؟	ممكن تقول لي عن فندق نضيف ورخيص؟
1321	corpus-6-test-corpus-26-train	CAI	نقدر نحجزلك أوضه مريحة في القلعة القديمة جنب نادي جولف مشهور .	نقدر نحجز لك اوضة مريحة في القلعة القديمة جنب نادي غولف مشهور.
1329	corpus-6-test-corpus-26-train	CAI	بأنصح بده لأنه مصنوع ميه بالميه من المكونات الطبيعية .	بانصح بده لانه مصنوع مية بالمية من المكونات الطبيعية.
1361	corpus-6-test-corpus-26-dev	CAI	القطر بيقف في بريتون؟	القطر بيقف في برايتون؟
1369	corpus-6-test-corpus-26-train	CAI	ممكن تقوللي منين أخد تاكسي؟	ممكن تقول لي منين آخذ تاكسي؟
1375	corpus-6-test-corpus-26-train	CAI	تذكرتين درجة تانيه، من فضلك .	تذكرتين درجة ثانية، من فضلك.
1384	corpus-6-test-corpus-26-train	CAI	عايز ابعت فاكس .	عايز ابعث فاكس.
1394	corpus-6-test-corpus-26-train	CAI	محتاج مكوة سفر .	محتاج مكوة سفر.
1396	corpus-6-test-corpus-26-train	CAI	ممكن أقدملك اى حاجة؟	ممكن اقدم لك اي حاجة؟
1404	corpus-6-test-corpus-26-train	CAI	يومي؟ انا خايف اسأل، لكن انت تقصد ايه؟	يومي؟ انا خايف اسأل، لكن انت تقصد ايه؟
1418	corpus-6-test-corpus-26-train	CAI	عايزة واحده تقدر تشيل ورق بحجم ورق الجوابات من غير ما يكونوا مطويين .	عايزة واحدة تقدر تشيل ورق بحجم ورق الجوابات من غير ما يكونوا مطويين.
1433	corpus-6-test-corpus-26-test	CAI	أيوة، بس ما يكونش جامد جدا .	ايوة، بس ما يكونش جامد جدا.
1434	corpus-6-test-corpus-26-train	CAI	عندي حساسيه من القطط .	عندي حساسية من القطط.
1436	corpus-6-test-corpus-26-train	CAI	أيوة، لازم يكون عندك رخصة سواقة، اه، يكون عندك رخصه من لجنة التاكسي و الليموزين .	ايوة، لازم يكون عندك رخصة سواقة، اه، يكون عندك رخصة من لجنة التاكسي والليموزين.
1462	corpus-6-test-corpus-26-train	CAI	اتفضل، يا استاذ .	اتفضل، يا استاذ.
1465	corpus-6-test-corpus-26-test	CAI	شكلي مش حيوصلي ميه سخنه .	شكلي مش حيوصلي مية سخنة.
1474	corpus-6-test-corpus-26-train	CAI	عايز أحجر أوده الليله ديه .	عايز احجز اوضة الليلة دية.
1492	corpus-6-test-corpus-26-train	CAI	لأ، ده مستثنى من الضرايب و مصارف الخدمة .	لأ، ده مستثنى من الضرايب ومصارف الخدمة.
1506	corpus-6-test-corpus-26-train	CAI	تحب نروح تتسوق معايا بعد الضهر؟	تحب نروح تتسوق معاي بعد الضهر؟
1508	corpus-6-test-corpus-26-test	CAI	ازيك، ده حقيقي فستان جميل.	ازيك، ده حقيقي فستان جميل.
1519	corpus-6-test-corpus-26-train	CAI	دلوقتي، مكالمتك اشتغلت . اتفضل لو سمحت .	دلوقتي، مكالمتك اشتغلت. اتفضل لو سمحت.
1525	corpus-6-test-corpus-26-train	CAI	ايه رقم البوابه؟	ايه رقم البوابة؟
1539	corpus-6-test-corpus-26-train	CAI	اى تذكار أقدر اخده و ينفع هديه من هاواي؟	اي تذكار اقدر اخذه وينفع هدية من هاواي؟
1556	corpus-6-test-corpus-26-train	CAI	ممكن أوصلة بالمترو؟	ممكن اوصل له بالمترو؟
1560	corpus-6-test-corpus-26-train	CAI	عايز سيشوار.	عايز سشوار.
1562	corpus-6-test-corpus-26-train	CAI	الكلام ده حيخلينا ننجح؟	الكلام ده حيخلينا ننجح؟
1585	corpus-6-test-corpus-26-train	CAI	جاي من النرويج .	جاي من النرويج.
1603	corpus-6-test-corpus-26-dev	CAI	أذا سمحت من عشرة لتناشر .	اذا سمحت من عشرة لاثنعشر.
1619	corpus-6-test-corpus-26-train	CAI	اكيد . خليني أشوف . الصخور المرجانية عورتك، متهيألي.	اكيد. خليني اشوف. الصخور المرجانية عورتك، متهيأ لي.
