19625	corpus-6-dev	RAB	بالصح؟ إذن شنو غادي يوقع؟	بالصح؟ اذن شنو غادي يوقع؟
19627	corpus-6-dev	RAB	باليزتي تكرفسات.	باليزتي تكرفسات.
19629	corpus-6-dev	RAB	منين تشوف شي واحد، دير شي علامة.	منين تشوف شي واحد، دير شي علامة.
19652	corpus-6-dev	RAB	بلايص فالطابق الأول، عافاك.	بلايص فالطابق الاول، عافاك.
19664	corpus-6-dev	RAB	بغيت تذكرة اجديدة.	بغيت تذكرة جديدة.
19671	corpus-6-dev	RAB	هدية لماما.	هدية لماما.
19684	corpus-6-dev	RAB	بغيت نصيفط هاد الرسالة بالبريد الجوي.	بغيت نصيفط هاد الرسالة بالبريد الجوي.
19714	corpus-6-dev	RAB	الفيلم غادي يبدا مع لحضاش و نص دالليل. غادي يسالي مع الوحدة دالصباح.	الفيلم غادي يبدا مع الحدعش ونص دالليل. غادي يسالي مع الوحدة دالصباح.
19749	corpus-6-dev	RAB	هاهو الباقي ديالك، أسيدي.	هاهو الباقي ديالك، أسيدي.
19788	corpus-6-dev	RAB	فين نقدر نلقى تذكرة طيران بثمن معقول؟	فين نقدر نلقى تذكرة طيران بثمن معقول؟
19796	corpus-6-dev	RAB	فيناهو مكتب الأكسسوارات؟	فين هو مكتب الاكسسوارات؟
19807	corpus-6-dev	RAB	كايقولو باللي درجة الحرارة زيرو.	كيقولوا باللي درجة الحرارة زيرو.
19851	corpus-6-dev	RAB	بغيت نخلص خمسين بالدولار و عشرين ألف بالين الياباني على ود التخفيض.	بغيت نخلص خمسين بالدولار وعشرين الف بالين الياباني على ود التخفيض.
19879	corpus-6-dev	RAB	واش عندك شي نموذج كيفاش تعمر؟	واش عندك شي نموذج كيفاش تعمر؟
19913	corpus-6-dev	RAB	واش تقدر توريني كيفاش كاتلعب هاد اللعبة؟	واش تقدر توريني كيفاش كتلعب هاد اللعبة؟
19953	corpus-6-dev	RAB	حيت فأمريكا كايمكن تدخل للجامعة بكل سهولة، بالحق صعيب تخرج منها.	حيث فامريكا كيمكن تدخل للجامعة بكل سهولة، بالحق صعيب تخرج منها.
sentID.BTEC	splits_shared_task	dialect	raw	CODA
5	corpus-6-test-corpus-26-train	RAB	راه تما، مقابل مكتب استعلامات السياح بالضبط.	راه ثما، مقابل مكتب استعلامات السياح بالضبط.
9	corpus-6-test-corpus-26-train	RAB	ما عمري سمعت هاد العنوان هنايا.	ما عمري سمعت هاد العنوان هنايا.
11	corpus-6-test-corpus-26-train	RAB	سير نيشان حتا تشوف صيدلية.	سير نيشان حتى تشوف صيدلية.
26	corpus-6-test-corpus-26-train	RAB	شحال كا يدير الفطور؟	شحال كيدير الفطور؟
27	corpus-6-test-corpus-26-train	RAB	كيفاش نقدر نعاونك؟	كيفاش نقدر نعاونك؟
30	corpus-6-test-corpus-26-train	RAB	مع القنت التالت دور على ليسر.	مع القنت الثالث دور على الايسر.
50	corpus-6-test-corpus-26-train	RAB	واش تبغي لاكريم و السكر في القهوة ديالك؟	واش تبغي لاكريم والسكر في القهوة ديالك؟
64	corpus-6-test-corpus-26-train	RAB	تقدر تخلص الشيك ديالي ديال ميتين دولار؟	تقدر تخلص الشيك ديالي ديال ميتين دولار؟
74	corpus-6-test-corpus-26-train	RAB	إلا خصو يبان، عيط ليا عفاك.	ايلا خصه يبان، عيط لي عافاك.
86	corpus-6-test-corpus-26-train	RAB	فين القهوة؟	فين القهوة؟
87	corpus-6-test-corpus-26-train	RAB	بغيت تريكو ديال الدراري الصغار.	بغيت تريكو ديال الدراري الصغار.
91	corpus-6-test-corpus-26-train	RAB	واخا. كايدير خمسة و تمانين دولار للبريد العادي و تلاتة دولار بالضبط زيادة للتوصيل الخاص.	وخا. كيدير خمسة وثمانين دولار للبريد العادي وثلاثة دولار بالضبط زيادة للتوصيل الخاص.
120	corpus-6-test-corpus-26-test	RAB	كون كنت فبلاصتك كون شريتو.	كون كنت فبلاصتك كون شريته.
129	corpus-6-test-corpus-26-train	RAB	واش غادي نلقا شي صعوبة مع الديوانا؟	واش غادي نلقى شي صعوبة مع الديوانة؟
130	corpus-6-test-corpus-26-train	RAB	واش عندك صبابط رسمية واسعة عند الصبع؟	واش عندك صبابط رسمية واسعة عند الصبع؟
140	corpus-6-test-corpus-26-train	RAB	لا. نقدر نقتارح ثنائية لواحد؟ عندنا وحدة.	لا. نقدر نقتارح ثنائية لواحد؟ عندنا واحدة.
143	corpus-6-test-corpus-26-train	RAB	بيرمانونت مجهد، عافاك.	بيرماننت مجهد، عافاك.
145	corpus-6-test-corpus-26-train	RAB	بغات بيرا.	بغات بيرة.
157	corpus-6-test-corpus-26-train	RAB	صباح الخير. كي داير؟	صباح الخير. كي داير؟
158	corpus-6-test-corpus-26-train	RAB	سمح ليا خصني نشوف شي وثيقة ديال الهوية.	اسمح لي خصني نشوف شي وثيقة ديال الهوية.
169	corpus-6-test-corpus-26-train	RAB	إينا نوع ديال الصوص؟	اينى نوع ديال الصوص؟
170	corpus-6-test-corpus-26-train	RAB	هادشي بارد شوية. واخا تسخنو؟	هاد الشي بارد شوية. وخا تسخنه؟
173	corpus-6-test-corpus-26-test	RAB	سمح ليا. هاد البلاصة عامرة.	اسمح لي. هاد البلاصة عامرة.
176	corpus-6-test-corpus-26-train	RAB	انا بخير. و لكن واش تقدر تعيط لصاحبي؟	انا بخير. ولكن واش تقدر تعيط لصاحبي؟
177	corpus-6-test-corpus-26-test	RAB	شكرا. باراكا.	شكرا. بركا.
184	corpus-6-test-corpus-26-train	RAB	شكون هوا اقرب صديق ديالك؟	شكون هو اقرب صديق ديالك؟
187	corpus-6-test-corpus-26-train	RAB	يوم الصحة والرياضة عشرة اكتوبر هو عيد وطني مديور على قبل صحة الناس.	يوم الصحة والرياضة عشرة اكتوبر هو عيد وطني مديور على قبل صحة الناس.
192	corpus-6-test-corpus-26-train	RAB	واش بغيتيني نقلب تحت الكوفر؟	واش بغيتيني نقلب تحت الكوفر؟
206	corpus-6-test-corpus-26-train	RAB	واخا تعاوني نقلب على الباليزا ديالي؟	وخا تعاونني نقلب على الباليزة ديالي؟
221	corpus-6-test-corpus-26-train	RAB	واخا دير الترتيبات مسبقا؟	وخا تدير الترتيبات مسبقا؟
238	corpus-6-test-corpus-26-train	RAB	كاين لي معاوني. شكرا.	كاين اللي معاونني. شكرا.
261	corpus-6-test-corpus-26-train	RAB	منين توصل تما سول شي واحد آخر عافاك.	منين توصل ثما سول شي واحد آخر عافاك.
280	corpus-6-test-corpus-26-train	RAB	بغيت تمديد ديال اربعة و عشرين، عافاك.	بغيت تمديد ديال اربعة وعشرين، عافاك.
285	corpus-6-test-corpus-26-train	RAB	هاهيا جوج دولار. خلي ليك الباقي.	هاهي جوج دولار. خلي ليك الباقي.
315	corpus-6-test-corpus-26-train	RAB	واحد همبرݣر و واحد تشيز بورݣر، عافاك.	واحد همبرغر وواحد تشيز برغر، عافاك.
319	corpus-6-test-corpus-26-train	RAB	شحال كاتطلب باش تدير العملية؟	شحال كتطلب باش تدير العملية؟
320	corpus-6-test-corpus-26-train	RAB	كل واحد فينا بغا يخلص على راسو.	كل واحد فينا بغى يخلص على راسه.
326	corpus-6-test-corpus-26-train	RAB	الموقع كان فوق الكرسي في المراح.	الموقع كان فوق الكرسي في المراح.
333	corpus-6-test-corpus-26-test	RAB	عافاك صرف هاد الين لجنيهات.	عافاك اصرف هاد الين لجنيهات.
346	corpus-6-test-corpus-26-train	RAB	بغيت معجم قد الجيب، عافاك.	بغيت معجم قد الجيب، عافاك.
360	corpus-6-test-corpus-26-train	RAB	لجوج ديال الناس فرقم سبعة . السمية هيا واتانابي.	لجوج ديال الناس فرقم سبعة. السمية هي واتانابي.
368	corpus-6-test-corpus-26-train	RAB	الساعة ديالي . كانت سيكو ديجيتال.	الساعة ديالي. كانت سيكو ديجتل.
370	corpus-6-test-corpus-26-train	RAB	كاي شرفنا نسربيو ليك المشروب لي كاتفضل، متبوع بالعشا. دليل كامل ديال المشروبات لي كان قدمو فهاد الرحلة كاين في دليل المعلومات ديال المجلة ديالنا.	كاين شرفنا نسربيوا ليك المشروب اللي كتفضل، متبوع بالعشا. دليل كامل ديال المشروبات اللي كان قدموا فهاد الرحلة كاين في دليل المعلومات ديال المجلة ديالنا.
373	corpus-6-test-corpus-26-test	RAB	واش كاتسكن غير هنا؟	واش كاتسكن غير هنا؟
375	corpus-6-test-corpus-26-train	RAB	فين كاين المحل ديال الهدايا؟	فين كاين المحل ديال الهدايا؟
386	corpus-6-test-corpus-26-test	RAB	انا في الطريق السيار واحد حدا مورو باي.	انا في الطريق السيار واحد حدا مورو باي.
391	corpus-6-test-corpus-26-train	RAB	بغيت منبه، عافاك.	بغيت منبه، عافاك.
398	corpus-6-test-corpus-26-dev	RAB	بالمناسبة، سميتي هيروشي إيجيما .	بالمناسبة، سميتي هيروشي إيجيما.
401	corpus-6-test-corpus-26-dev	RAB	هاد الطران كاي وقف في لايك فوريست، ياك؟	هاد الطران كاين وقف في لايك فورست، ياك؟
408	corpus-6-test-corpus-26-train	RAB	الأغلبية ديال اليابانيين كاياكلو الروطال و الكالامار.	الاغلبية ديال اليابانيين كياكلوا الروطال والكالامار.
416	corpus-6-test-corpus-26-train	RAB	عطيني جوج تذاكر الدرجة الثانية لشيكاغو، عافاك؟	اعطيني جوج تذاكر الدرجة الثانية لشيكاغو، عافاك؟
419	corpus-6-test-corpus-26-train	RAB	مشيت لنيو يورك.	مشيت لنيو يورك.
423	corpus-6-test-corpus-26-train	RAB	شنو هو رقم الرحلة؟	شنو هو رقم الرحلة؟
442	corpus-6-test-corpus-26-test	RAB	واحد ل نيو يورك، عافاك.	واحد لنيو يورك، عافاك.
446	corpus-6-test-corpus-26-train	RAB	تقريبا لمدة شي يامات.	تقريبا لمدة شي يامات.
447	corpus-6-test-corpus-26-train	RAB	الثانية على ليسر.	الثانية على الايسر.
471	corpus-6-test-corpus-26-dev	RAB	هاد لاكارط، واخا؟	هاد لاكارط، وخا؟
488	corpus-6-test-corpus-26-train	RAB	واش هادا هوا مكتب الإستقبال؟ واش كاين شي كلينيك قريب؟	واش هادا هو مكتب الاستقبال؟ واش كاين شي كلينيك قريب؟
493	corpus-6-test-corpus-26-train	RAB	واش تكفي عشرا دولار في الطاكسي؟	واش تكفي عشرة دولار في التاكسي؟
503	corpus-6-test-corpus-26-train	RAB	هادشي ماذاقو غريب.	هاد الشي ماذاقه غريب.
512	corpus-6-test-corpus-26-train	RAB	اه، نعام. انا غادي نجيب ليك واحد.	آه، نعام. انا غادي نجيب ليك واحد.
516	corpus-6-test-corpus-26-train	RAB	نص قرعة، عافاك.	نص قرعة، عافاك.
540	corpus-6-test-corpus-26-train	RAB	ماشي داكشي. غير شي حاجة ماتكونش غالية.	ماشي داك الشي. غير شي حاجة ما تكونش غالية.
548	corpus-6-test-corpus-26-train	RAB	واش كاتقلب على شي حاجة؟	واش كتقلب على شي حاجة؟
551	corpus-6-test-corpus-26-train	RAB	ربعا ديال ليلات.	ربعة ديال ليلات.
553	corpus-6-test-corpus-26-train	RAB	انا محتاج ل تقاشر.	انا محتاج لتقاشر.
565	corpus-6-test-corpus-26-train	RAB	تقدر ترخص الثمن حيت كاينين شي طبايع؟	تقدر ترخص الثمن حيث كاينين شي طبايع؟
571	corpus-6-test-corpus-26-train	RAB	واحد الراجل دخل فيا، من بعد لاحظت بلي البزطام ديالي مشا.	واحد الراجل دخل فيي، من بعد لاحظت باللي البزطام ديالي مشى.
599	corpus-6-test-corpus-26-train	RAB	ممتأكدش واش جمعت حوايج كافيين لرحلة تلاتة السيمانات .	ما متأكدش واش جمعت حوايج كافيين لرحلة ثلاثة السيمانات.
612	corpus-6-test-corpus-26-train	RAB	بغينا نجربو النبيذ الأبيض.	بغينا نجربوا النبيذ الابيض.
631	corpus-6-test-corpus-26-train	RAB	إيلا سول فيا شي واحد، قول ليه أنا في القهوة.	ايلا سول فيي شي واحد، قول ليه انا في القهوة.
632	corpus-6-test-corpus-26-train	RAB	أنا متأكد بلي خليتو فالجيب الدخلاني ديال كبوطي.	انا متأكد باللي خليته فالجيب الداخلاني ديال كبوطي.
641	corpus-6-test-corpus-26-test	RAB	نقدر ناخد السمية و نمرة الشخص للي تاتعيط ليه؟	نقدر ناخذ السمية ونمرة الشخص اللي تتعيط ليه؟
643	corpus-6-test-corpus-26-train	RAB	واش الخطوط الجوية غادي تخلص ليا الحوايج الضرورية؟	واش الخطوط الجوية غادي تخلص لي الحوايج الضرورية؟
650	corpus-6-test-corpus-26-train	RAB	بغيت شي بيت معاه دوش.	بغيت شي بيت معاه دوش.
652	corpus-6-test-corpus-26-dev	RAB	حتى حاجة ما خرجات من الماكينة؟	حتى حاجة ما خرجات من الماكينة؟
667	corpus-6-test-corpus-26-test	RAB	كان خاصك تاخد الرحلة ثمان مية و عشرين، لي قلعات هادي خمسطاش دقيقة. واخا. نقدر نصايب ليك رحلة خرا.	كان خاصك تاخذ الرحلة ثمانمية وعشرين، اللي اقلعات هادي خمستعش دقيقة. وخا. نقدر نصايب ليك رحلة اخرى.
673	corpus-6-test-corpus-26-train	RAB	شي واحد حل الرزمة ديالي.	شي واحد حل الرزمة ديالي.
679	corpus-6-test-corpus-26-test	RAB	أوه، راه والو. أنت هنا، على كل حال.	اوه، راه والو. انت هنا، على كل حال.
680	corpus-6-test-corpus-26-train	RAB	جابان إير لاينز. الرحلة واحد جوج تلاثة.	جابان اير لاينز. الرحلة واحد جوج ثلاثة.
681	corpus-6-test-corpus-26-train	RAB	خاصني نشري شامبوان.	خاصني نشري شامبوان.
683	corpus-6-test-corpus-26-train	RAB	واش ممكن تقولها ليا منين نوصلو للمركز المدني؟	واش ممكن تقول لها لي منين نوصلوا للمركز المدني؟
688	corpus-6-test-corpus-26-train	RAB	فين كاين أقرب كزار؟	فين كاين اقرب جزار؟
703	corpus-6-test-corpus-26-train	RAB	بغينا نكلسو ربعة ديال الليلات من اللول ديال غشت.	بغينا نجلسوا اربعة ديال الليلات من الاول ديال غشت.
708	corpus-6-test-corpus-26-train	RAB	شنو السمية ديال هاديك الوردة؟	شنو السمية ديال هاديك الوردة؟
719	corpus-6-test-corpus-26-train	RAB	خمسطاش سبتمبر هو يوم الاحترام للعجزة.	خمستعش سبتمبر هو يوم الاحترام للعجزة.
723	corpus-6-test-corpus-26-train	RAB	ماكاينش الصابون فبيتي.	ما كاينش الصابون فبيتي.
741	corpus-6-test-corpus-26-dev	RAB	واش نقدر ندير شي حاجة لهاد الطفح الجلدي؟	واش نقدر ندير شي حاجة لهاد الطفح الجلدي؟
742	corpus-6-test-corpus-26-train	RAB	تقدر تبدل الطريقة باش قلت هادشي؟	تقدر تبدل الطريقة باش قلت هاد الشي؟
761	corpus-6-test-corpus-26-test	RAB	شحال ديال الوقت غادي يخص باش يتدار الط ل ب؟	شحال ديال الوقت غادي يخص باش يتدار الطلب؟
773	corpus-6-test-corpus-26-train	RAB	واخا تهدر شوية بالغوات، عافاك؟	وخا تهدر شوية بالغوات، عافاك؟
777	corpus-6-test-corpus-26-train	RAB	شحال ديال الوقت غادي يكون قبل ما يخرج؟	شحال ديال الوقت غادي يكون قبل ما يخرج؟
786	corpus-6-test-corpus-26-train	RAB	فين هيا أخبار الرياضة؟	فين هي اخبار الرياضة؟
787	corpus-6-test-corpus-26-train	RAB	هاد القياس هادا، لي كا تقول ليه القياس العادي، غادي يدير.	هاد القياس هادا، اللي كتقول ليه القياس العادي، غادي يدير.
793	corpus-6-test-corpus-26-test	RAB	فين غادي تسالي الدورة؟ و وقتاش؟	فين غادي تسالي الدورة؟ ووقتاش؟
848	corpus-6-test-corpus-26-train	RAB	فين نقدر نبدل الترانات باش نوصل ل إيدينبره؟	فين نقدر نبدل الترانات باش نوصل لادنبرة؟
855	corpus-6-test-corpus-26-train	RAB	بغيت نحط هادشي في صندوق ودائع.	بغيت نحط هاد الشي في صندوق ودائع.
859	corpus-6-test-corpus-26-train	RAB	فين نقدر نصرف الفلوس ديالي؟	فين نقدر نصرف الفلوس ديالي؟
897	corpus-6-test-corpus-26-train	RAB	ممكن نخليو الأمتعة ديالنا، من غير داكشي لي غالي، في الحافلة؟	ممكن نخليوا الامتعة ديالنا، من غير داك الشي اللي غالي، في الحافلة؟
902	corpus-6-test-corpus-26-train	RAB	بغيت نعرف ديالاش هاد الخلاص لي في الفاتورة ديالي.	بغيت نعرف ديال اش هاد الخلاص اللي في الفاتورة ديالي.
917	corpus-6-test-corpus-26-train	RAB	غادي نخلص خمسين دولار.	غادي نخلص خمسين دولار.
941	corpus-6-test-corpus-26-train	RAB	دابا عرفت شنو كان المشكل.	دابا عرفت شنو كان المشكل.
957	corpus-6-test-corpus-26-dev	RAB	انا إيكيدا. حجزت طابلة للستة و نص هاد العشية. و لكن كا نعتاذر غادي نجي مأخر نص ساعة.	انا ايكيدا. حجزت طابلة للستة ونص هاد العشية. ولكن كنعتاذر غادي نجي مأخر نص ساعة.
1003	corpus-6-test-corpus-26-train	RAB	شحال من أوقية ديال الريحة نقدر ناخد معفية من الرسوم الجمركية؟	شحال من اوقية ديال الريحة نقدر ناخذ معفية من الرسوم الجمركية؟
1007	corpus-6-test-corpus-26-train	RAB	غير السياحة.	غير السياحة.
1010	corpus-6-test-corpus-26-train	RAB	ماشي مشكل، وقع فيهوم عافاك . كيفاش بغيتيه؟	ماشي مشكل، وقع فيهم عافاك. كيفاش بغيتيه؟
1023	corpus-6-test-corpus-26-test	RAB	مازال عندكم البلايص للعرض ديال اليوم بالليل؟	ما زال عندكم البلايص للعرض ديال اليوم بالليل؟
1036	corpus-6-test-corpus-26-train	RAB	بغيت واحد كبير.	بغيت واحد كبير.
1037	corpus-6-test-corpus-26-dev	RAB	ما فقتش منين صونا المنبه ديال الستة و نص.	ما فقتش منين صونا المنبه ديال الستة ونص.
1038	corpus-6-test-corpus-26-train	RAB	أنا مصور مستقل.	انا مصور مستقل.
1047	corpus-6-test-corpus-26-train	RAB	العمال تما يقدرو يبدلو ليك الدولار بالفيتشات ديال الكازينو. مشينا؟	العمال ثما يقدروا يبدلوا ليك الدولار بالفيتشات ديال الكازينو. مشينا؟
1056	corpus-6-test-corpus-26-dev	RAB	عندنا تقريبا تلاتين نوع ديال الزيوت ديال الحمام.	عندنا تقريبا ثلاثين نوع ديال الزيوت ديال الحمام.
1062	corpus-6-test-corpus-26-train	RAB	غادي نجيب ليك العرض السيمانة الجاية.	غادي نجيب ليك العرض السيمانة الجاية.
1074	corpus-6-test-corpus-26-train	RAB	شكرا. شحال هاد الصباعيات؟	شكرا. شحال هاد الصباعيات؟
1098	corpus-6-test-corpus-26-train	RAB	خاصني نمشي. غادي نعيط ليك من بعد.	خاصني نمشي. غادي نعيط ليك من بعد.
1100	corpus-6-test-corpus-26-train	RAB	بغيت ليكوش لاستعمال واحد.	بغيت ليكوش لاستعمال واحد.
1122	corpus-6-test-corpus-26-train	RAB	منين الاصل ديال هاد الحوت ديال الفراشة؟	منين الاصل ديال هاد الحوت ديال الفراشة؟
1124	corpus-6-test-corpus-26-train	RAB	تقدر تصرفهم للدولار، عافاك؟	تقدر تصرفهم للدولار، عافاك؟
1139	corpus-6-test-corpus-26-train	RAB	"""عندنا الزهر بزاف. عندهم واحد في القياس ربعة في المحل ديال """"آلا موانا""""."""	"""عندنا الزهر بزاف. عندهم واحد في القياس اربعة في المحل ديال """"آلا موانا""""."""
1146	corpus-6-test-corpus-26-train	RAB	واش كاينا شي ليموزين؟	واش كاينة شي ليموزين؟
1163	corpus-6-test-corpus-26-dev	RAB	ممكن اتصال يفيقني غدا مع الخمسة و نص ديال الصباح؟	ممكن اتصال يفيقني غدا مع الخمسة ونص ديال الصباح؟
1165	corpus-6-test-corpus-26-train	RAB	كا نفضل غرفة هادئة.	كنفضل غرفة هادئة.
1167	corpus-6-test-corpus-26-train	RAB	بغيت باش نحيد الصباغة ديال الضفار.	بغيت باش نحيد الصباغة ديال الضفار.
1183	corpus-6-test-corpus-26-train	RAB	بغيت بطارية.	بغيت بطارية.
1193	corpus-6-test-corpus-26-test	RAB	واش كاين شي فرقة لايف ولا دي دجي؟	واش كاين شي فرقة لايف ولا دي دجي؟
1194	corpus-6-test-corpus-26-train	RAB	نقدر نكري العدة ديال الغطس؟	نقدر نكري العدة ديال الغطس؟
1199	corpus-6-test-corpus-26-dev	RAB	بغيت نحجز غرفة لربعة ديال الليلات ابتداء من اتنين و عشرين ديسمبر.	بغيت نحجز غرفة لاربعة ديال الليلات ابتداء من اثنين وعشرين ديسمبر.
1212	corpus-6-test-corpus-26-train	RAB	واش هاد الساك مزيان لجميع الأجواء؟	واش هاد الساك مزيان لجميع الاجواء؟
1213	corpus-6-test-corpus-26-train	RAB	بغيت سفنجة، عافاك.	بغيت اسفنجة، عافاك.
1218	corpus-6-test-corpus-26-train	RAB	بغيت نكري سيارة أوطوماتيك لمدة يومين.	بغيت نكري سيارة اوطوماتيك لمدة يومين.
1224	corpus-6-test-corpus-26-train	RAB	"""فاتتني الرحلة عسرين ل """"سان فرانسيسكو""""."""	"""فاتتني الرحلة عشرين ل""""سان فرانسيسكو""""."""
1234	corpus-6-test-corpus-26-train	RAB	شحال للمطار؟	شحال للمطار؟
1235	corpus-6-test-corpus-26-train	RAB	مزيان. وقتاش؟	مزيان. وقتاش؟
1276	corpus-6-test-corpus-26-train	RAB	شحال عند بنتك من عام؟	شحال عند بنتك من عام؟
1312	corpus-6-test-corpus-26-train	RAB	ممكن توريني شي أوطيلات رخاص و نقيين؟	ممكن توريني شي اوطيلات رخاص ونقيين؟
1321	corpus-6-test-corpus-26-train	RAB	نقدرو نحجزو ليك غرفة مريحة في قصر قديم حدا واحد النادي ديال الكولف مشهور.	نقدروا نحجزوا ليك غرفة مريحة في قصر قديم حذا واحد النادي ديال الغولف مشهور.
1329	corpus-6-test-corpus-26-train	RAB	كا نوصيك بهادا حيت مصايب من مقادير ميا في الميا طبيعية.	كنوصيك بهادا حيث مصايب من مقادير مية في المية طبيعية.
1361	corpus-6-test-corpus-26-dev	RAB	"""واش هاد التران كا يحبس في """"برايطون""""؟"""	"""واش هاد التران كيحبس في """"برايطون""""؟"""
1369	corpus-6-test-corpus-26-train	RAB	تقدر تقول ليا فين نقدر نشد طاكسي؟	تقدر تقول لي فين نقدر نشد تاكسي؟
1375	corpus-6-test-corpus-26-train	RAB	جوج ورقات في الدرجة الثانية، عافاك.	جوج ورقات في الدرجة الثانية، عافاك.
1384	corpus-6-test-corpus-26-train	RAB	بغيت نصيفط فاكس.	بغيت نصيفط فاكس.
1394	corpus-6-test-corpus-26-train	RAB	بغيت مصلوح ديال السفر.	بغيت مصلوح ديال السفر.
1396	corpus-6-test-corpus-26-train	RAB	نعطيك شي حاجة؟	نعطيك شي حاجة؟
1404	corpus-6-test-corpus-26-train	RAB	نهاري؟ خفت نسول، ولكن شنو بغيتي تقصد؟	نهاري؟ خفت نسول، ولكن شنو بغيتي تقصد؟
1418	corpus-6-test-corpus-26-train	RAB	بغيت شي واحد لي غادي يهز ليا وراق عاديين بلا ما نطويهم.	بغيت شي واحد اللي غادي يهز لي اوراق عاديين بلا ما نطويهم.
1433	corpus-6-test-corpus-26-test	RAB	آه . و لكن ما صحيحش بزاف.	آه. ولكن ما صحيحش بزاف.
1434	corpus-6-test-corpus-26-train	RAB	عندي حساسية ديال القطوط.	عندي حساسية ديال القطوط.
1436	corpus-6-test-corpus-26-train	RAB	آه، خاص تكون عندك رخصة السياقة و، اوه، خاص تكون عندك رخصة السياقة من اللجنة ديال الطاكسي و الليموزين.	آه، خاص تكون عندك رخصة السياقة و#، اوه، خاص تكون عندك رخصة السياقة من اللجنة ديال التاكسي والليموزين.
1462	corpus-6-test-corpus-26-train	RAB	تفضل، أسيدي.	تفضل، اسيدي.
1465	corpus-6-test-corpus-26-test	RAB	ما خديتش الما سخون.	ما خذيتش الما سخون.
1474	corpus-6-test-corpus-26-train	RAB	بغيت نحجز غرفة لليوم بالليل.	بغيت نحجز غرفة لليوم بالليل.
1492	corpus-6-test-corpus-26-train	RAB	لا، داخلا فيها الضريبة و التكاليف ديال الخدمة.	لا، داخلها فيها الضريبة والتكاليف ديال الخدمة.
1506	corpus-6-test-corpus-26-train	RAB	تبغي تمشي معايا نتقداو هاد العشية؟	تبغي تمشي معاي نتقضاوا هاد العشية؟
1508	corpus-6-test-corpus-26-test	RAB	أهلا، هاد الكسوة زوينة بزاف.	اهلا، هاد الكسوة زوينة بزاف.
1519	corpus-6-test-corpus-26-train	RAB	دابا، الاتصال ديالك بدا، تفضل عافاك.	دابا، الاتصال ديالك بدا، تفضل عافاك.
1525	corpus-6-test-corpus-26-train	RAB	شحال النمرة ديال الباب؟	شحال النمرة ديال الباب؟
1539	corpus-6-test-corpus-26-train	RAB	شنو هي أوعر ذكرى ديال هاواي؟	شنو هي اوعر ذكرى ديال هاواي؟
1556	corpus-6-test-corpus-26-train	RAB	نقدر نمشي تما بالميترو؟	نقدر نمشي ثما بالميترو؟
1560	corpus-6-test-corpus-26-train	RAB	بغيت بروشينك.	بغيت بروشينغ.
1562	corpus-6-test-corpus-26-train	RAB	فين غاديين بهاد الهضرة؟	فين غاديين بهاد الهدرة؟
1585	corpus-6-test-corpus-26-train	RAB	انا من النورويج.	انا من النرويج.
1603	corpus-6-test-corpus-26-dev	RAB	من عشرة ل طناش عافاك.	من عشرة لاثنعش عافاك.
1619	corpus-6-test-corpus-26-train	RAB	بطبيعة الحال. خليني نشوفو. ضربك المرجان، كا نظن.	بطبيعة الحال. خليني نشوفه. ضربك المرجان، كنظن.
1620	corpus-6-test-corpus-26-train	RAB	غير احتياط، خلي ليا النمرة ديال الشخص المسئول.	غير احتياط، خلي لي النمرة ديال الشخص المسئول.
1622	corpus-6-test-corpus-26-train	RAB	واش كاين شي طريق سيار؟	واش كاين شي طريق سيار؟
1630	corpus-6-test-corpus-26-train	RAB	علاش ماجاش للحفلة لبارح؟	علاش ما جاش للحفلة البارح؟
1637	corpus-6-test-corpus-26-train	RAB	كانت واحد الكسيدة ديال الزحام.	كانت واحد الكسيدة ديال الزحام.
1650	corpus-6-test-corpus-26-train	RAB	سمح ليا، عندي النمرة غالطة.	اسمح لي، عندي النمرة غالطة.
1653	corpus-6-test-corpus-26-test	RAB	دخل الكود بين ديالك عافاك.	دخل الكود بين ديالك عافاك.
1663	corpus-6-test-corpus-26-dev	RAB	ما قدرتش نقاد الصورة.	ما قدرتش نقاد الصورة.
1668	corpus-6-test-corpus-26-train	RAB	واحد تشيز بوركر و عصير الليمون، عافاك.	واحد تشيز بورغر وعصير الليمون، عافاك.
1670	corpus-6-test-corpus-26-test	RAB	ها هو جواز السفر ديالي.	هاهو جواز السفر ديالي.
1682	corpus-6-test-corpus-26-test	RAB	عاش، شكرا بزاف . أوه، واش نقدر نطلع لآخر طاج؟	عاش، شكرا بزاف. اوه، واش نقدر نطلع لآخر طاج؟
1702	corpus-6-test-corpus-26-train	RAB	ممكن تعطيني جوج تذاكر للعرض الكوميدي الموسيقي ديال الجمعة الجاية؟	ممكن تعطيني جوج تذاكر للعرض الكوميدي الموسيقي ديال الجمعة الجاية؟
1718	corpus-6-test-corpus-26-train	RAB	واحد المسافر آخر لهيه قال بلي يمكن ليه يبدل معاك البلاصة.	واحد المسافر آخر لهيه قال باللي يمكن ليه يبدل معاك البلاصة.
1754	corpus-6-test-corpus-26-train	RAB	واش نقدر نزيد نبقا كالس؟	واش نقدر نزيد نبقى كالس؟
1766	corpus-6-test-corpus-26-train	RAB	قول ليا، كاتعرف شي حاجة كا تستاحق المشاهدة قريبة من هنا؟	قول لي، كتعرف شي حاجة كتستاحق المشاهدة قريبة من هنا؟
