sentID.BTEC	splits_shared_task	dialect	raw	CODA
8365	corpus-6-dev	RAB	فيناهو المكتب ديال استلام الامتعة ديال رحلة خطوط يونايتد تمنميا وواحد؟	فين هو المكتب ديال استلام الامتعة ديال رحلة خطوط يونايتد ثمانمية وواحد؟
8385	corpus-6-dev	RAB	خليني نفكر شوييا.	خليني نفكر شوية.
8391	corpus-6-dev	RAB	واش كاين شي حضر التجوال؟	واش كاين شي حضر التجوال؟
8395	corpus-6-dev	RAB	نقدر ناخد شي بلايص ف الصف اللول دابا، ولا خاصني نتسنا المرا الجايا؟	نقدر ناخذ شي بلايص فالصف الاول دابا، ولا خاصني نتسنا المرة الجاية؟
8401	corpus-6-dev	RAB	هاد الضرسا كاضرني.	هاد الضرسة كتضرني.
8447	corpus-6-dev	RAB	عندي شي حموريا. شمن كريم تجي معايا؟	عندي شي حمورية. شمن كريم تجي معاي؟
8460	corpus-6-dev	RAB	تصبح على خير.	تصبح على خير.
8468	corpus-6-dev	RAB	بغيت شي كينا ديال الراس.	بغيت شي كينا ديال الراس.
8482	corpus-6-dev	RAB	ماعندي غي خمسين دولار.	ما عندي غي خمسين دولار.
8486	corpus-6-dev	RAB	شكرا. الشرف ليا.	شكرا. الشرف لي.
8488	corpus-6-dev	RAB	بغيت شي بلايص مزيانين، عفاك.	بغيت شي بلايص مزيانين، عافاك.
8489	corpus-6-dev	RAB	لموني، عفاك.	منو، عافاك.
8508	corpus-6-dev	RAB	اه، فهمت. لغلط ديال، سمحليا.	آه، فهمت. الغلط ديالي، اسمح لي.
8512	corpus-6-dev	RAB	اه، جاي.	آه، جاي.
8514	corpus-6-dev	RAB	فقت على خاطري نهار لحد.	فقت على خاطري نهار الحد.
8523	corpus-6-dev	RAB	شحال من نهار ل طوكيو؟	شحال من نهار لطوكيو؟
8546	corpus-6-dev	RAB	شنو هوما لأفلام لي كاينين دابا؟	شنو هوما الافلام اللي كاينين دابا؟
8552	corpus-6-dev	RAB	اه، مزيان. نتلاقاو معا الستاونص.	آه، مزيان. نتلاقاوا مع الستة ونص.
8554	corpus-6-dev	RAB	اه، الغرفا ميتينو ربعاوتلاتين. مراتي مريضا بزاف.	آه، الغرفة ميتين واربعة وثلاثين. مراتي مريضة بزاف.
8555	corpus-6-dev	RAB	عندك شي صمطا تجي معاه؟	عندك شي صمطة تجي معاه؟
8578	corpus-6-dev	RAB	بلاسكار، غي لاكريم.	بلا سكار، غي لاكريم.
8684	corpus-6-dev	RAB	واخا، دابا نديرو. والايني بشحال؟	وخا، دابا نديره. والايني بشحال؟
8702	corpus-6-dev	RAB	جاي من ميريكان.	جاي من مريكان.
8798	corpus-6-dev	RAB	شنو المحل المفضل عندك؟	شنو المحل المفضل عندك؟
8810	corpus-6-dev	RAB	كنت كانفكر فالسيمانة الأولى ديال فبراير. عاد خاصني نهتم بالحجز.	كنت كنفكر فالسيمانة الاولى ديال فبراير. عاد خاصني نهتم بالحجز.
8815	corpus-6-dev	RAB	كاين بزاف دالأنواع ديال الكلاب، ياك؟	كاين بزاف دالانواع ديال الكلاب، ياك؟
8843	corpus-6-dev	RAB	بغيت الغرفة اللي هادية كتر عندك.	بغيت الغرفة اللي هادية اكثر عندك.
8889	corpus-6-dev	RAB	واش يمكن ليك تزيد جبن الشيدر؟	واش يمكن ليك تزيد جبن الشيدر؟
8898	corpus-6-dev	RAB	كانتاصل غير باش نشكرك على مساعدتك ليا مدة إقامتي فالولايات المتحدة.	كنتاصل غير باش نشكرك على مساعدتك لي مدة اقامتي فالولايات المتحدة.
8934	corpus-6-dev	RAB	واش بغيتي تسيفطهم بالبريد الجوي أو لا البري والبحري؟	واش بغيتي تسيفطهم بالبريد الجوي اولا البري والبحري؟
8967	corpus-6-dev	RAB	واش تقدر تنصحني ببلايص اللي يمكن ليا نمشي ليها و نرجع فنهار؟	واش تقدر تنصحني ببلايص اللي يمكن لي نمشي ليها ونرجع فنهار؟
8969	corpus-6-dev	RAB	هاد الطريق مبدلة على اللي اخدينا البارح. واش هادي مختصرة؟	هاد الطريق مبدلة على اللي اخذينا البارح. واش هادي مختصرة؟
8973	corpus-6-dev	RAB	ماشي بالضرورة. كانضن باللي تعلمو يتعايشو من بعد سنوات ديال المنافسة.	ماشي بالضرورة. كنظن باللي تعلموا يتعايشوا من بعد سنوات ديال المنافسة.
8987	corpus-6-dev	RAB	كيفاش بغيتي شعرك يكون؟	كيفاش بغيتي شعرك يكون؟
9001	corpus-6-dev	RAB	أنا من الولايات المتحدة.	انا من الولايات المتحدة.
9005	corpus-6-dev	RAB	واش يمكن لي نحصل على سندويش بيبي؟ و بغيت المايونيز أيضا، عافاك.	واش يمكن لي نحصل على سندويش بيبي؟ وبغيت المايونيز أيضا، عافاك.
9017	corpus-6-dev	RAB	فين جا المسرح؟	فين جا المسرح؟
9019	corpus-6-dev	RAB	جرحت صبعي.	جرحت صبعي.
9032	corpus-6-dev	RAB	النوبة ديالي؟	النوبة ديالي؟
9055	corpus-6-dev	RAB	واش ممكن الطلوع للجبل بمعدات خفيفة؟	واش ممكن الطلوع للجبل بمعدات خفيفة؟
9091	corpus-6-dev	RAB	فين يمكن لي نراقب الزيت؟	فين يمكن لي نراقب الزيت؟
9093	corpus-6-dev	RAB	هادي الغرفة رقم تلاتة ربعة خمسة. بغيت شي خدمة الغرف، عافاك.	هادي الغرفة رقم ثلاثة اربعة خمسة. بغيت شي خدمة الغرف، عافاك.
9173	corpus-6-dev	RAB	واش يمكن لي نشوف شي مطوية ديال الجولات السياحية؟	واش يمكن لي نشوف شي مطوية ديال الجولات السياحية؟
9175	corpus-6-dev	RAB	وصلني لأوطيل فور سيزن، عافاك.	وصلني لاوطيل فور سيزن، عافاك.
9200	corpus-6-dev	RAB	أنا و امراتي بغينا نحلو حساب مشترك للادخار.	انا ومراتي بغينا نحلوا حساب مشترك للادخار.
9227	corpus-6-dev	RAB	واش هاد المنطقة امنة للنسا؟	واش هاد المنطقة آمنة للنسا؟
9249	corpus-6-dev	RAB	جوج بالغين و واحد الطفل، عافاك. بالمناسبة، شنو كايعني هاد بي جي اخمسطاش؟	جوج بالغين وواحد الطفل، عافاك. بالمناسبة، شنو كيعني هاد بي جي خمستعش؟
9261	corpus-6-dev	RAB	عمرت واحد الخزان.	عمرت واحد الخزان.
9301	corpus-6-dev	RAB	واش كاتاخد بطاقة إي بي سي؟	واش كتاخذ بطاقة اي بي سي؟
9302	corpus-6-dev	RAB	ماعقلتش فين خليتو.	ما عقلتش فين خليته.
9321	corpus-6-dev	RAB	خاصني نسيفط هاد البدلة للتنظيف.	خاصني نسيفط هاد البدلة للتنظيف.
9323	corpus-6-dev	RAB	نعم. هادا ساروت الغرفة ديالي.	نعم. هادا ساروت الغرفة ديالي.
9352	corpus-6-dev	RAB	واش كاينة شي تعليمات ديال الاستعمال؟	واش كاينة شي تعليمات ديال الاستعمال؟
9364	corpus-6-dev	RAB	اشحال كايسوى التنبر ديال هاد البطاقة البريدية؟	شحال كيسوى التنبر ديال هاد البطاقة البريدية؟
9414	corpus-6-dev	RAB	اشناهي ميزة الفصل؟	اشنا هي ميزة الفصل؟
9430	corpus-6-dev	RAB	واش يمكن ليا نرد فلوسي على هاد الشي؟	واش يمكن لي نرد فلوسي على هاد الشي؟
9461	corpus-6-dev	RAB	عافاك قول ليا فين كاينة بلاصتي.	عافاك قول لي فين كاينة بلاصتي.
9491	corpus-6-dev	RAB	بغيت نبقى بمية دولار.	بغيت نبقى بمية دولار.
9545	corpus-6-dev	RAB	فعطلة.	فعطلة.
9564	corpus-6-dev	RAB	لا، ماعنديش الوقت بزاف. غير يتقاد.	لا، ما عنديش الوقت بزاف. غير يتقاد.
9631	corpus-6-dev	RAB	اطلبت أكل نباتي.	طلبت اكل نباتي.
9676	corpus-6-dev	RAB	ماكانعرفش القياس البريطاني.	ما كا نعرفش القياس البريطاني.
9714	corpus-6-dev	RAB	بغيت نشري فيلم انعكاس كوداك ديال ستة و تلاتين صورة.	بغيت نشري فيلم انعكاس كوداك ديال ستة وثلاثين صورة.
9724	corpus-6-dev	RAB	بغيت نبقى اكتر.	بغيت نبقى اكثر.
9757	corpus-6-dev	RAB	شناهي الأجرة تقريبا لولشنطن سكوار بارك؟	شنا هي الاجرة تقريبا لواشنطن سكوار بارك؟
9778	corpus-6-dev	RAB	عندي التهاب مهبلي.	عندي التهاب مهبلي.
9797	corpus-6-dev	RAB	بغيت مرشد خاص.	بغيت مرشد خاص.
9818	corpus-6-dev	RAB	واش تقدر تبدل هادا، عافاك؟	واش تقدر تبدل هادا، عافاك؟
9835	corpus-6-dev	RAB	بغيت نطرح عليك واحد السؤال بخصوص النقطة رقم تلاتة. واش عندي الصح نعتاقد باللي خاصني نخلص عبر التحويل البنكي؟	بغيت نطرح عليك واحد السؤال بخصوص النقطة رقم ثلاثة. واش عندي الصح نعتاقد باللي خاصني نخلص عبر التحويل البنكي؟
9845	corpus-6-dev	RAB	اسمعت باللي السفينة تدمرات بالاعصار.	سمعت باللي السفينة تدمرات بالاعصار.
9848	corpus-6-dev	RAB	اشمن نوع دلمصنوعات بغيتي؟	اشمن نوع دالمصنوعات بغيتي؟
9868	corpus-6-dev	RAB	شكرا لك بزاف. كنتي جد خدوم .	شكرا لك بزاف. كنتي جد خدوم.
9876	corpus-6-dev	RAB	مغادرة، من فضلك.	مغادرة، من فضلك.
9891	corpus-6-dev	RAB	واش تقدر تعطيني واحد البنج؟	واش تقدر تعطيني واحد البنج؟
9929	corpus-6-dev	RAB	بغيت نشوف ترينيتي شورش.	بغيت نشوف ترينتي شورش.
9946	corpus-6-dev	RAB	رحلة الطيران يو إي تمية خمسة تلاتة.	رحلة الطيران يو اي ثمانية خمسة ثلاثة.
9960	corpus-6-dev	RAB	واش تقدر دير فطوري ساعة قبل من هاد الشي؟	واش تقدر تدير فطوري ساعة قبل من هاد الشي؟
9974	corpus-6-dev	RAB	واش كايبيعو الكحول فهاد المحل؟	واش كيبيعوا الكحول فهاد المحل؟
10001	corpus-6-dev	RAB	آش من وثائق غادي نحتاج باش ندخل للولايات المتحدة؟	آش من وثائق غادي نحتاج باش ندخل للولايات المتحدة؟
10008	corpus-6-dev	RAB	هاد الشي مزيان بزاف. شكرا لك.	هاد الشي مزيان بزاف. شكرا لك.
10015	corpus-6-dev	RAB	بغيتك تصاوب ليا طربوش جديد.	بغيتك تصاوب لي طربوش جديد.
10017	corpus-6-dev	RAB	بغيت شي حاجة توقف الغيلوف.	بغيت شي حاجة توقف الغيلوف.
10018	corpus-6-dev	RAB	هاد التذكرة لبلاصة فالأوركسترا. انت فالشرفة.	هاد التذكرة لبلاصة فالاوركسترا. انت فالشرفة.
10030	corpus-6-dev	RAB	شحال الفاتورة باش تتحاط الطوموبيلة؟	شحال الفاتورة باش تتحاط الطوموبيلة؟
10046	corpus-6-dev	RAB	أوه، ماكانش عليك . شكرا لك . داك الشي اللي كنت باغي.	اوه، ما كانش عليك. شكرا لك. داك الشي اللي كنت باغي.
10147	corpus-6-dev	RAB	عافاك بدل المصباح الكهربائي.	عافاك بدل المصباح الكهربائي.
10151	corpus-6-dev	RAB	نعم، يمكن ليك. الغرفة واجدة . عافاك كتب اسمك و كنيتك هنا.	نعم، يمكن ليك. الغرفة واجدة. عافاك اكتب اسمك وكنيتك هنا.
10158	corpus-6-dev	RAB	ماشي مشكل.	ماشي مشكل.
10159	corpus-6-dev	RAB	واش غادي نحتاج لرخصة صيد؟	واش غادي نحتاج لرخصة صيد؟
10201	corpus-6-dev	RAB	اشحال خصني نخلص للساعة؟	شحال خصني نخلص للساعة؟
10206	corpus-6-dev	RAB	اشمن ساعة التسجيل؟	اشمن ساعة التسجيل؟
10227	corpus-6-dev	RAB	بغيت ناكل جراد البحر ني.	بغيت ناكل جراد البحر ني.
10228	corpus-6-dev	RAB	عافاك جيب ليا فطوري مع السبعة.	عافاك جيب لي فطوري مع السبعة.
10265	corpus-6-dev	RAB	غادي نصيفط ليك هاد التصويرة . الاسم و العنوان ديالك، عافاك.	غادي نصيفط ليك هاد التصويرة. الاسم والعنوان ديالك، عافاك.
10271	corpus-6-dev	RAB	غادي ندرس العلوم فالجامعة.	غادي ندرس العلوم فالجامعة.
10284	corpus-6-dev	RAB	أنا آسف على التأخر ديالي.	انا آسف على التأخر ديالي.
10297	corpus-6-dev	RAB	كبداية، خاصني نقول باللي راني ماشي مختص فالمجال، و ماكانمتل حتى شي هيئة حكومية. اللي غادي نتقاسم معاكم ماهو غير رأيي الشخصي. مع ذلك أنا مستعد نطلعكم على وجهة نظري.	كبداية، خاصني نقول باللي راني ماشي مختص فالمجال، وما كا نمثل حتى شي هيئة حكومية. اللي غادي نتقاسم معاكم ما هو غير رأيي الشخصي. مع ذلك انا مستعد نطلعكم على وجهة نظري.
10299	corpus-6-dev	RAB	ضيعتهم البارح فالعشية.	ضيعتهم البارح فالعشية.
10306	corpus-6-dev	RAB	بغيت ندير اتصال للخارج . عافاك واصلني مع الرقم تلاتة ربعة ستة تلاتة تمنية واحد جوج واحد تلاتة تلاتة فطوكيو.	بغيت ندير اتصال للخارج. عافاك واصلني مع الرقم ثلاثة اربعة ستة ثلاثة ثمانية واحد جوج واحد ثلاثة ثلاثة فطوكيو.
10327	corpus-6-dev	RAB	واحد التذكرة ذهاب و إياب، عافاك.	واحد التذكرة ذهاب وإياب، عافاك.
10341	corpus-6-dev	RAB	شحال دالوقت دلمشي على الأقدام حتى لسوهو؟	شحال دالوقت دالمشي على الاقدام حتى لسوهو؟
10350	corpus-6-dev	RAB	فين كاين البرد اكتر ففصل الشتاء، فاليابان أو استراليا؟	فين كاين البرد اكثر ففصل الشتاء، فاليابان او استراليا؟
10363	corpus-6-dev	RAB	ابقى مرهون تما بشي قضية عاجلة ديال آخر دقيقة.	بقى مرهون ثما بشي قضية عاجلة ديال آخر دقيقة.
10369	corpus-6-dev	RAB	واش هاد الجلد نقي مية فالمية؟	واش هاد الجلد نقي مية فالمية؟
10414	corpus-6-dev	RAB	واش يمكن لينا ناكلو؟	واش يمكن لينا ناكلوا؟
10442	corpus-6-dev	RAB	غادي نديك لتما.	غادي نديك لثما.
10458	corpus-6-dev	RAB	أنا متأكد باللي اعطيتك ورقة ديال خمسين دولار.	انا متأكد باللي اعطيتك ورقة ديال خمسين دولار.
10490	corpus-6-dev	RAB	أنا فرحان حيت درتيه. عافاك بلغ صداقتي الحارة لعائلتك.	انا فرحان حيث درتيه. عافاك بلغ صداقتي الحارة لعائلتك.
10492	corpus-6-dev	RAB	ماكرهتش، سمح ليا بلحاق خاصني ضروري نمشي. غادي يفوتني القطار. عجبني بزاف نهضر معاك.	ما كرهتش، اسمح لي بالحق خاصني ضروري نمشي. غادي يفوتني القطار. عجبني بزاف نهدر معاك.
10508	corpus-6-dev	RAB	اسمح لي، أنا تالف. فين باب الخروج؟	اسمح لي، انا تالف. فين باب الخروج؟
10540	corpus-6-dev	RAB	اشحال هادي، كان يوم كيحتفلو بيه بحصاد الأرز.	شحال هادي، كان يوم كيحتفلوا بيه بحصاد الارز.
10570	corpus-6-dev	RAB	المشي كيضرني.	المشي كيضرني.
10571	corpus-6-dev	RAB	واحد سمكة المهرج الدهام تبعاتني.	واحد سمكة المهرج الدهام تبعاتني.
10595	corpus-6-dev	RAB	اشنو اللي ملفوف فديك الورقة البيضا؟	اشنو اللي ملفوف فديك الورقة البيضا؟
10663	corpus-6-dev	RAB	اشحال من محطة كاينة للحوض المائي؟	شحال من محطة كاينة للحوض المائي؟
10708	corpus-6-dev	RAB	شوف علامات العكار، هوه؟	شوف علامات العكار، هوه؟
10717	corpus-6-dev	RAB	شحال هادي و هاد الشي هاكدا؟	شحال هادي وهاد الشي هاكدا؟
10738	corpus-6-dev	RAB	أنا آسف ما استوعبتش باللي انتا جاي اليوم.	انا آسف ما استوعبتش باللي انت جاي اليوم.
10742	corpus-6-dev	RAB	"كانسمع باللي كلمة ""رينغيشو"" كتستخدم بزاف فاليابان. اشنو كاتعني؟"	"كنسمع باللي كلمة ""رينغيشو"" كتستخدم بزاف فاليابان. اشنو كتعني؟"
10751	corpus-6-dev	RAB	واش تقدر عافاك تسلم هاد الكسوة للأوطيل ديالي من بعد ما تقصرها؟	واش تقدر عافاك تسلم هاد الكسوة للاوطيل ديالي من بعد ما تقصرها؟
10780	corpus-6-dev	RAB	واش هاد الطوبيس غادي لغرين بارك؟	واش هاد الطوبيس غادي لغرين بارك؟
10814	corpus-6-dev	RAB	بغيت ندير الطلبية للفطور.	بغيت ندير الطلبية للفطور.
10896	corpus-6-dev	RAB	يمكن ليك عافاك تعطيني جواز السفر مؤقت؟	يمكن ليك عافاك تعطيني جواز السفر مؤقت؟
10929	corpus-6-dev	RAB	واش كاتعرف شي طبيب نساء قريب من هنا؟	واش كتعرف شي طبيب نساء قريب من هنا؟
10949	corpus-6-dev	RAB	فين يمكن لي نشري شي منتوجات دالجلد بثمن معقول؟	فين يمكن لي نشري شي منتوجات دالجلد بثمن معقول؟
10970	corpus-6-dev	RAB	طبعا. كاينة مجموعة منها لهيها، شفتي؟ هاد السيرة كاتباع بحال الحلوة.	طبعا. كاينة مجموعة منها لهيها، شفتي؟ هاد السيرة كتباع بحال الحلوة.
10986	corpus-6-dev	RAB	لا. بالكريما، عافاك.	لا. بالكريمة، عافاك.
11005	corpus-6-dev	RAB	بغيت نحجز طاولة للعشا هاد الليلة.	بغيت نحجز طاولة للعشا هاد الليلة.
11023	corpus-6-dev	RAB	بغيت الكحول اللي قابل للاشتعال.	بغيت الكحول اللي قابل للاشتعال.
11049	corpus-6-dev	RAB	بغيت نأكد الحجز ديالي.	بغيت نأكد الحجز ديالي.
11052	corpus-6-dev	RAB	حدا مكتب الخطوط الجوية السينغافورية لهيها.	حدا مكتب الخطوط الجوية السينغافورية لهيها.
11130	corpus-6-dev	RAB	غادي تسلم ليا هاد الحاسوب الشخصي، ياك؟	غادي تسلم لي هاد الحاسوب الشخصي، ياك؟
11201	corpus-6-dev	RAB	عندك عيون زوينين.	عندك عيون زوينين.
11217	corpus-6-dev	RAB	اسمح ليا، واش غادي مابين الشارع التالت و السبعة و عشرين؟	اسمح لي، واش غادي ما بين الشارع الثالث والسبعة وعشرين؟
11228	corpus-6-dev	RAB	خصني نمشي فحالي.	خصني نمشي فحالي.
11266	corpus-6-dev	RAB	عافاك قول لي أسماء المطاعم المزيانة.	عافاك قول لي أسماء المطاعم المزيانة.
11345	corpus-6-dev	RAB	أوه، راه رائع للغاية. جا معاك داك الشي زوين.	اوه، راه رائع للغاية. جا معاك داك الشي زوين.
11347	corpus-6-dev	RAB	اشنو هي الوجهة ديالك؟	اشنو هي الوجهة ديالك؟
11356	corpus-6-dev	RAB	ضباط الشرطة. عندنا أمر بالتفتيش. افتح.	ضباط الشرطة. عندنا امر بالتفتيش. افتح.
11401	corpus-6-dev	RAB	بغيت جوج تذاكر للعرض ديال التمنية دالليل.	بغيت جوج تذاكر للعرض ديال الثمانية دالليل.
11431	corpus-6-dev	RAB	شكرا لك. واش الجو متقلب ديما هاكدا فلندن؟	شكرا لك. واش الجو متقلب ديما هاكدا فلندن؟
11440	corpus-6-dev	RAB	ماكايعجبنيش هاد النوع.	ما كا يعجبنيش هاد النوع.
11441	corpus-6-dev	RAB	اشمن طريق لبرلين؟	اشمن طريق لبرلين؟
11468	corpus-6-dev	RAB	القلادة ديالي تلفات.	القلادة ديالي تلفات.
11519	corpus-6-dev	RAB	غادي نعيط لحارس البار.	غادي نعيط لحارس البار.
11555	corpus-6-dev	RAB	واش هاد رحلة الطيران غادية في الوقت؟	واش هاد رحلة الطيران غادية في الوقت؟
11566	corpus-6-dev	RAB	نعم، غادي نبقى عاقل.	نعم، غادي نبقى عاقل.
11589	corpus-6-dev	RAB	حيت غادي نصايبو بنفس الطريقة د السلمون مونيير.	حيث غادي نصايبه بنفس الطريقة دالسلمون مونيير.
11678	corpus-6-dev	RAB	بغيت واحد الاتصال دلفياق، عافاك.	بغيت واحد الاتصال دالفياق، عافاك.
11732	corpus-6-dev	RAB	عافاك حطها فالكيس.	عافاك حطها فالكيس.
11770	corpus-6-dev	RAB	واش نجيب ليك شي حاجة تشربها؟	واش نجيب ليك شي حاجة تشربها؟
11796	corpus-6-dev	RAB	بعد الإقلاع، غادي نهدر ليك اكتر على الخدمات ديالنا اليوم. خلال هاد الوقت، إدا كانت شي حاجة نقدرنديرها ليك باش نخلي رحلتك ممتعة، ما تترددش تطلبها مني.	بعد الاقلاع، غادي نهدر ليك اكثر على الخدمات ديالنا اليوم. خلال هاد الوقت، اذا كانت شي حاجة نقدر نديرها ليك باش نخلي رحلتك ممتعة، ما تترددش تطلبها مني.
11810	corpus-6-dev	RAB	فكل مرة كنت كنفشل فيها، المرة اللي من بعدها كننجح.	فكل مرة كنت كنفشل فيها، المرة اللي من بعدها كننجح.
11836	corpus-6-dev	RAB	بشحال غادي نصيفطو؟	بشحال غادي نصيفطه؟
11888	corpus-6-dev	RAB	اشنو اللي باين فالموضة دابا؟	اشنو اللي باين فالموضة دابا؟
11911	corpus-6-dev	RAB	منين تسالي مع البوليس، عاود اتصل بيا باش نقدر نعطيك أرقام آخرة تحتاج ليها.	منين تسالي مع البوليس، عاود اتصل بي باش نقدر نعطيك ارقام آخرة تحتاج ليها.
11923	corpus-6-dev	RAB	شحال ديال الوقت خصنا باش نديرو هاد العقد؟	شحال ديال الوقت خصنا باش نديروا هاد العقد؟
11925	corpus-6-dev	RAB	كاس شابلي.	كاس شابلي.
11934	corpus-6-dev	RAB	كيف ديما.	كيف ديما.
12003	corpus-6-dev	RAB	عافاك صرف لي هاد الفلوس جنيهات.	عافاك اصرف لي هاد الفلوس جنيهات.
12007	corpus-6-dev	RAB	جيت من إسرائيل.	جيت من اسرائيل.
12014	corpus-6-dev	RAB	واش نقدرو ناخدو سفافة؟	واش نقدروا ناخذوا سفافة؟
12032	corpus-6-dev	RAB	كنضن باللي راك فبلاصتي.	كنظن باللي راك فبلاصتي.
12034	corpus-6-dev	RAB	فهاد الحالة ما غادي يكونش عندي بزاف دلوقت.	فهاد الحالة ما غادي يكونش عندي بزاف دلوقت.
12068	corpus-6-dev	RAB	واش عندك شي واجب تقوم بيه؟	واش عندك شي واجب تقوم بيه؟
12084	corpus-6-dev	RAB	ضربني.	ضربني.
12141	corpus-6-dev	RAB	اشنو بخصوص التلاتاء؟	اشنو بخصوص الثلاث؟
12149	corpus-6-dev	RAB	جيت من روسيا.	جيت من روسيا.
12203	corpus-6-dev	RAB	هاد الفيلم سريع بزاف. نقدر نخرجو؟	هاد الفيلم سريع بزاف. نقدر نخرجه؟
12204	corpus-6-dev	RAB	هاداك الطلب ديالشلادة الكرنب باش نديه، عافاك.	هاداك الطلب ديال شلادة الكرنب باش نديه، عافاك.
12213	corpus-6-dev	RAB	كنعتدرو، بلحاق خصنا نمشيو دابا.	كنعتذروا، بالحق خصنا نمشيوا دابا.
12238	corpus-6-dev	RAB	واش هاد التفسير معطي بالإنجليزية؟	واش هاد التفسير معطي بالانجليزية؟
12251	corpus-6-dev	RAB	واش هادي هي كاسكاد ليميتيد؟	واش هادي هي كاسكاد ليميتيد؟
12292	corpus-6-dev	RAB	شحال القياس بالسنتمتر؟	شحال القياس بالسونتيمتر؟
12303	corpus-6-dev	RAB	واش ممكن شراء ربع رطل ديا اللحم؟	واش ممكن شراء اربعة رطل ديال اللحم؟
12327	corpus-6-dev	RAB	درت الكاراطي منين كنت فالمدرسة.	درت الكاراطي منين كنت فالمدرسة.
12330	corpus-6-dev	RAB	أوه-آه. غادي يستغرق خمسة دقايق.	اوه-آه. غادي يستغرق خمسة دقايق.
12369	corpus-6-dev	RAB	غادي نوصل جوايه الساعة السبعة ديال العشية.	غادي نوصل جواية الساعة السبعة ديال العشية.
12387	corpus-6-dev	RAB	لسوء الحظ، الغرف الفردية كلها محجوزة. بلحاق باقي لينا شي غرف مزدوجة.	لسوء الحظ، الغرف الفردية كلها محجوزة. بالحق باقي لينا شي غرف مزدوجة.
12397	corpus-6-dev	RAB	عندك واحد دانهيل؟	عندك واحد دانهيل؟
12407	corpus-6-dev	RAB	عاد وصلت دابا نلمطار.	عاد وصلت دابا للماطار.
12415	corpus-6-dev	RAB	تبغي تقترح عليا شي بلايص نزورها فنهار واحد؟	تبغي تقترح علي شي بلايص نزورها فنهار واحد؟
12488	corpus-6-dev	RAB	بغيت نشوف ديك البلوزة.	بغيت نشوف ديك البلوزة.
12498	corpus-6-dev	RAB	درت واحد الغلط. يمكن لي ناخد واحد آخر؟	درت واحد الغلط. يمكن لي ناخذ واحد آخر؟
12516	corpus-6-dev	RAB	فيناهوما الكتب المصورة؟	فين هوما الكتب المصورة؟
12524	corpus-6-dev	RAB	عادة هو خمسة وتلاتين دولار بلحاق اليوم كاين تخفيض ديال خمسة وعشرين فالمية إذن هو غير ستة وعشرين دولار وخمسة وعشرين سنت.	عادتا هو خمسة وثلاثين دولار بالحق اليوم كاين تخفيض ديال خمسة وعشرين فالمية اذن هو غير ستة وعشرين دولار وخمسة وعشرين سنت.
12535	corpus-6-dev	RAB	بغيت نلعب التنس مع شي واحد.	بغيت نلعب التنس مع شي واحد.
12548	corpus-6-dev	RAB	نعم. هادو هوما الألوان اللي دارجين على الموضة.	نعم. هادو هوما الالوان اللي دارجين على الموضة.
12559	corpus-6-dev	RAB	يمكن ليك تعطيني طبق آخر من هادي؟	يمكن ليك تعطيني طبق آخر من هادي؟
12566	corpus-6-dev	RAB	واخا بلحاق كاس واحد لاغير.	وخا بالحق كاس واحد لا غير.
12569	corpus-6-dev	RAB	تقدر توصي على شي خمرة ازوينة؟	تقدر توصي على شي خمرة زوينة؟
12574	corpus-6-dev	RAB	اخسارة غادي يتلغى، بلحاق ما عندنا ما نديرو.	خسارة غادي يتلغى، بالحق ما عندنا ما نديره.
12596	corpus-6-dev	RAB	هادا هو الراجل.	هادا هو الراجل.
12602	corpus-6-dev	RAB	يمكن ليا ناخد هادي معايا دابا؟	يمكن لي ناخذ هادي معاي دابا؟
12607	corpus-6-dev	RAB	هادي حاجتي المفضلة. نتمنى تعجبك.	هادي حاجتي المفضلة. نتمنى تعجبك.
12616	corpus-6-dev	RAB	يمكن ليك ترشدني لشي مطعم زوين قريب من هنا؟	يمكن ليك ترشدني لشي مطعم زوين قريب من هنا؟
12682	corpus-6-dev	RAB	جات مية وخمسة وعشرين دولار، أللا.	جات مية وخمسة وعشرين دولار، اللا.
12691	corpus-6-dev	RAB	كاين فهاد الجوايه شي مطعم مزيان والمنظر فيه زوين؟	كاين فهاد الجواية شي مطعم مزيان والمنظر فيه زوين؟
12695	corpus-6-dev	RAB	بغيت نحصل على شي وظيفة مع الحكومة.	بغيت نحصل على شي وظيفة مع الحكومة.
12698	corpus-6-dev	RAB	واش هاد القطار كيمشي نيشان لسياتل؟	واش هاد القطار كيمشي نيشان لسياتل؟
12716	corpus-6-dev	RAB	خمسطاش يوليوز.	خمستعش يوليوز.
12721	corpus-6-dev	RAB	وقتاش المجموعة الاولى؟	وقتاش المجموعة الاولى؟
12737	corpus-6-dev	RAB	كيحتوي على مجموعة ازوينة من البرونز.	كيحتوي على مجموعة زوينة من البرونز.
12757	corpus-6-dev	RAB	فين كتحس بالوجع؟	فين كتحس بالوجع؟
12764	corpus-6-dev	RAB	اشنو اللي رخيص ومزيان؟	اشنو اللي رخيص ومزيان؟
12791	corpus-6-dev	RAB	مع السلامة.	مع السلامة.
12838	corpus-6-dev	RAB	شحال كيسواو؟ يمكن ليك تكتب التمن على هاد الورقة؟	شحال كيسواوا؟ يمكن ليك تكتب الثمن على هاد الورقة؟
12855	corpus-6-dev	RAB	واش هاد الطوموبيلة غادية لشيكاغو؟	واش هاد الطوموبيلة غادية لشيكاغو؟
